timestamp,value_usdc,cash,qty_BTCUSDC,action,entropy,adx,exp_ret
2025-09-02 07:34:00+00:00,1000.0,1000.0,0.0,HOLD,-38180.0849077489,25.20685996993162,-4.6489420629790196e-05
2025-09-02 07:35:00+00:00,1000.0,1000.0,0.0,HOLD,-38180.0849077489,25.69835185357213,-3.815375208575826e-05
2025-09-02 07:36:00+00:00,1000.0,1000.0,0.0,HOLD,-38171.15191992219,26.293865622126884,-5.53229506227783e-05
2025-09-02 07:37:00+00:00,1000.0,1000.0,0.0,HOLD,-38156.78506404682,26.59311879900231,-1.3800919386836929e-05
2025-09-02 07:38:00+00:00,1000.0,1000.0,0.0,HOLD,-38130.40047580907,27.71631942381393,1.8025283840448718e-05
2025-09-02 07:39:00+00:00,1000.0,1000.0,0.0,HOLD,-38124.635637102234,29.016277346146314,-2.4748473848386528e-06
2025-09-02 07:40:00+00:00,1000.0,1000.0,0.0,HOLD,-38124.635637102234,29.783597003277283,2.887552096663776e-05
2025-09-02 07:41:00+00:00,1000.0,1000.0,0.0,HOLD,-38238.82232289139,28.424146300337185,3.129589453466687e-05
2025-09-02 07:42:00+00:00,1000.0,1000.0,0.0,HOLD,-38268.00187714956,25.79383166193807,1.9683963136398768e-05
2025-09-02 07:43:00+00:00,1000.0,1000.0,0.0,HOLD,-38238.82232289139,22.350605546373732,-1.976493124361426e-06
2025-09-02 07:44:00+00:00,1000.0,1000.0,0.0,HOLD,-38260.29642906559,21.19320957439498,3.355690724087167e-05
2025-09-02 07:45:00+00:00,1000.0,1000.0,0.0,HOLD,-38294.60939124105,20.097567958990986,5.719904794392439e-05
2025-09-02 07:46:00+00:00,1000.0,1000.0,0.0,HOLD,-38196.55869608326,20.24942759387804,0.00011876000194350228
2025-09-02 07:47:00+00:00,1000.0,1000.0,0.0,HOLD,-38144.10366542247,20.560383141823078,4.644499090466661e-05
2025-09-02 07:48:00+00:00,1000.0,1000.0,0.0,HOLD,-38247.07168612167,22.750433392169572,3.033003002052209e-05
