timestamp,value_usdc,z,prob,action,fees_usdc_acum,long_ops_acum,short_ops_acum
2021-01-08 15:00:00+00:00,300.0,-0.09338923097318663,0.6443739726477785,HOLD,0.0,0,0
2021-01-08 16:00:00+00:00,300.0,-0.34123617669203515,0.4574559903511137,HOLD,0.0,0,0
2021-01-08 17:00:00+00:00,300.0,0.7424266859083182,0.440860458115649,HOLD,0.0,0,0
2021-01-08 18:00:00+00:00,300.0,0.40332394396133053,0.5023232064741725,HOLD,0.0,0,0
2021-01-08 19:00:00+00:00,300.0,1.296738578219142,0.45294662488414267,HOLD,0.0,0,0
2021-01-08 20:00:00+00:00,300.0,0.2309527922855728,0.5822535070106305,HOLD,0.0,0,0
2021-01-08 21:00:00+00:00,300.0,-0.9607195270779209,0.5255717299965078,HOLD,0.0,0,0
2021-01-08 22:00:00+00:00,300.0,-0.9702469157290803,0.4572080510375662,HOLD,0.0,0,0
2021-01-08 23:00:00+00:00,300.0,-0.68236595717745,0.45365535048415184,HOLD,0.0,0,0
2021-01-09 00:00:00+00:00,300.0,-0.7998470272175311,0.47854987051374315,HOLD,0.0,0,0
2021-01-09 01:00:00+00:00,300.0,1.6707400353447723,0.4781271203514172,HOLD,0.0,0,0
2021-01-09 02:00:00+00:00,300.0,-0.8677122014715423,0.4560855064894344,HOLD,0.0,0,0
2021-01-09 03:00:00+00:00,300.0,-1.030119571985567,0.450077892463929,HOLD,0.0,0,0
2021-01-09 04:00:00+00:00,300.0,1.369516764020266,0.44600600545174146,HOLD,0.0,0,0
2021-01-09 05:00:00+00:00,300.0,0.9153296887512361,0.44896365951594785,HOLD,0.0,0,0
2021-01-09 06:00:00+00:00,300.0,0.05018758780026792,0.49683981863116516,HOLD,0.0,0,0
2021-01-09 07:00:00+00:00,300.0,0.28374937344921586,0.4730781491158489,HOLD,0.0,0,0
2021-01-09 08:00:00+00:00,300.0,0.18073671305710073,0.47450451990367465,HOLD,0.0,0,0
2021-01-09 09:00:00+00:00,300.0,1.1868746310256426,0.4889768038943312,HOLD,0.0,0,0
2021-01-09 10:00:00+00:00,300.0,-1.3373117260783893,0.4789206440131932,HOLD,0.0,0,0
2021-01-09 11:00:00+00:00,300.0,0.2969080898520486,0.5419800818307149,HOLD,0.0,0,0
2021-01-09 12:00:00+00:00,300.0,1.4814674319566081,0.47357229299738335,HOLD,0.0,0,0
2021-01-09 13:00:00+00:00,300.0,0.9642770723824514,0.5162709606742828,HOLD,0.0,0,0
2021-01-09 14:00:00+00:00,300.0,0.45642379439079267,0.5199621313197258,HOLD,0.0,0,0
2021-01-09 15:00:00+00:00,300.0,-0.9177548069451558,0.5000612801993488,HOLD,0.0,0,0
2021-01-09 16:00:00+00:00,300.0,-0.17807143055679953,0.4932644981758461,HOLD,0.0,0,0
2021-01-09 17:00:00+00:00,300.0,-1.303984680003202,0.4073623794375015,HOLD,0.0,0,0
2021-01-09 18:00:00+00:00,300.0,-0.9386624237506386,0.44424328441185273,HOLD,0.0,0,0
2021-01-09 19:00:00+00:00,300.0,-1.288313400475743,0.4156907415065569,HOLD,0.0,0,0
2021-01-09 20:00:00+00:00,300.0,-1.6687045856829275,0.45033611642627225,HOLD,0.0,0,0
2021-01-09 21:00:00+00:00,300.0,-1.1085743005270878,0.45979380713897205,HOLD,0.0,0,0
2021-01-09 22:00:00+00:00,300.0,-0.8069228720508743,0.4243522452399328,HOLD,0.0,0,0
2021-01-09 23:00:00+00:00,300.0,-1.2115216589947648,0.4953909214838272,HOLD,0.0,0,0
2021-01-10 00:00:00+00:00,300.0,-0.5316853480337007,0.4487281482837339,HOLD,0.0,0,0
2021-01-10 01:00:00+00:00,300.0,-1.1306104015987575,0.5547053258716145,HOLD,0.0,0,0
2021-01-10 02:00:00+00:00,300.0,-1.1321283926705026,0.4395659861902801,HOLD,0.0,0,0
2021-01-10 03:00:00+00:00,300.0,-0.14019478617809059,0.45665004882924887,HOLD,0.0,0,0
2021-01-10 04:00:00+00:00,300.0,-0.6706939688755933,0.47676132127269694,HOLD,0.0,0,0
2021-01-10 05:00:00+00:00,300.0,-1.112372715948125,0.43324854877907987,HOLD,0.0,0,0
2021-01-10 06:00:00+00:00,300.0,0.44038758015157925,0.46479203084585285,HOLD,0.0,0,0
2021-01-10 07:00:00+00:00,300.0,-1.6369444442966241,0.4414489607813667,HOLD,0.0,0,0
2021-01-10 08:00:00+00:00,300.0,0.6554266944132361,0.4578998696947683,HOLD,0.0,0,0
2021-01-10 09:00:00+00:00,300.0,1.3837367958376465,0.5104735158230859,HOLD,0.0,0,0
2021-01-10 10:00:00+00:00,300.0,1.2966779268286033,0.6438322559264473,HOLD,0.0,0,0
2021-01-10 11:00:00+00:00,300.0,0.8150034724090549,0.7002190135244887,HOLD,0.0,0,0
2021-01-10 12:00:00+00:00,300.0,-0.6599555496453753,0.6335640606026777,HOLD,0.0,0,0
2021-01-10 13:00:00+00:00,300.0,-0.7851153580057848,0.544534535209967,HOLD,0.0,0,0
